Id,Label,timeset,latitude,longitude,indegree,outdegree,Degree,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks
KSM,KSM,,62.060501,-163.302002,3,3,6,0,0,9,0.232651,0.243339,6269,19,0.000321
KVL,KVL,,67.736198,-164.563004,2,1,3,1,1,10,0.189092,0.195464,0,19,0.000216
MYU,MYU,,60.371399,-166.270996,1,1,2,1,1,10,0.189228,0.195999,0,19,0.00021
RBY,RBY,,64.727203,-155.470001,3,2,5,0.666667,2,9,0.213424,0.221131,785.2,19,0.000243
SHH,SHH,,66.249604,-166.089112,2,2,4,1,1,10,0.189126,0.195596,0,19,0.000189
SVA,SVA,,63.686401,-170.492996,2,2,4,1,1,10,0.189126,0.195596,0,19,0.000199
WTK,WTK,,67.566101,-162.975006,1,2,3,1,1,10,0.189092,0.195464,0,19,0.000216
YPX,YPX,,60.050598,-77.286903,4,4,8,0.166667,1,9,0.20794,0.21588,8381.330107,22,0.000307
YTQ,YTQ,,58.667801,-69.955803,2,2,4,1,1,9,0.207816,0.215282,0,22,0.000177
ARC,ARC,,68.1147,-145.578995,1,1,2,0,0,11,0.14962,0.152318,0,19,0.000161
QOW,QOW,,5.42706,7.20603,2,2,4,1,1,9,0.248598,0.261319,0,4,0.000099
FON,FON,,10.478,-84.634499,1,2,3,1,1,8,0.245019,0.256148,0,9,0.000128
TMU,TMU,,9.73852,-85.013802,2,1,3,1,1,8,0.245019,0.256148,0,9,0.000132
CYZ,CYZ,,16.929899,121.752998,1,1,2,0,0,9,0.253891,0.266416,0,10,0.000076
KVK,KVK,,67.463303,33.588299,1,1,2,0,0,9,0.260208,0.277448,0,11,0.000066
GVR,GVR,,-18.895201,-41.982201,1,1,2,0,0,9,0.209517,0.21702,0,5,0.000089
PJA,PJA,,67.245598,23.068899,2,2,4,0,0,9,0.23901,0.251306,1.885728,2,0.000098
QBC,QBC,,52.387501,-126.596001,1,2,3,1,1,8,0.264116,0.276739,0,9,0.000126
HGR,HGR,,39.707901,-77.7295,2,2,4,0,0,8,0.275512,0.290466,5.227642,9,0.000086
ACR,ACR,,-0.5833,-72.4083,1,1,2,0,0,9,0.19986,0.206709,0,9,0.000128
GOP,GOP,,26.7397,83.449699,1,1,2,0,0,9,0.26476,0.27851,0,4,0.000069
SDP,SDP,,55.314999,-160.522995,1,1,2,0,0,9,0.232548,0.242836,0,19,0.000103
HMI,HMI,,42.8414,93.669197,6,6,12,0.733333,11,8,0.28289,0.301978,76.185213,10,0.000153
WUZ,WUZ,,23.456699,111.248001,3,3,6,1,3,9,0.228613,0.241124,0,10,0.000093
GBT,GBT,,36.909401,54.401299,4,4,8,0.8,8,8,0.264116,0.279556,4.59882,4,0.000176
IIL,IIL,,33.586601,46.4048,1,1,2,0,0,9,0.209378,0.217843,0,4,0.000083
PFQ,PFQ,,39.6036,47.8815,1,1,2,0,0,9,0.209378,0.217843,0,4,0.000083
TCG,TCG,,46.672501,83.340797,1,1,2,0,0,9,0.234838,0.247105,0,10,0.000067
MQM,MQM,,37.223301,40.631699,4,4,8,0.833333,5,8,0.282941,0.301417,0.251489,4,0.000114
DRG,DRG,,66.069603,-162.766007,2,2,4,1,1,10,0.189092,0.195464,0,19,0.000216
LEN,LEN,,42.589001,-5.65556,1,1,2,0,0,8,0.266531,0.282629,0,2,0.000061
RGS,RGS,,42.357601,-3.62076,1,1,2,0,0,8,0.266531,0.282629,0,2,0.000061
EGM,EGM,,-8.57889,157.876007,3,4,7,0.6,6,10,0.202483,0.210664,1.833333,8,0.000368
DHM,DHM,,32.1651,76.263397,1,1,2,0,0,9,0.26476,0.27851,0,4,0.000069
IGG,IGG,,59.324001,-155.901993,0,1,1,0,0,10,0.188831,0.19459,0,19,0.000139
KVC,KVC,,55.116299,-162.266007,1,1,2,0,0,10,0.188752,0.194299,0,19,0.000151
PTH,PTH,,56.959099,-158.632996,0,1,1,0,0,10,0.188831,0.19459,0,19,0.000139
TOG,TOG,,59.052799,-160.397003,1,1,2,0,0,11,0.159143,0.16307,0,19,0.000144
EGN,EGN,,13.4817,22.467199,1,1,2,0,0,9,0.230961,0.240634,0,4,0.000071
LKH,LKH,,3.3,114.782997,2,2,4,1,1,10,0.215912,0.224845,0,10,0.000137
WLH,WLH,,-15.412,167.690994,1,1,2,0,0,10,0.201305,0.207884,0,8,0.000116
CHG,CHG,,41.538101,120.434998,2,2,4,1,1,8,0.280121,0.29734,0,10,0.000079
UAS,UAS,,0.530583,37.534195,2,2,4,1,1,10,0.187347,0.193393,0,4,0.000197
YVB,YVB,,48.071098,-65.460297,4,3,7,0.4,4,8,0.238629,0.24856,12.864286,22,0.000241
SKT,SKT,,32.535557,74.363892,9,9,18,0.972222,35,8,0.291104,0.309149,1.141006,4,0.000212
PDP,PDP,,-34.855099,-55.094299,2,2,4,1,1,9,0.212904,0.222126,0,5,0.000135
WVB,WVB,,-22.9799,14.6453,3,3,6,1,3,9,0.262246,0.276465,0,4,0.000137
MPA,MPA,,-17.634399,24.176701,2,2,4,1,1,2,0.75,0.833333,0,24,0.00031
AOE,AOE,,39.809898,30.5194,1,1,2,0,0,8,0.268601,0.284557,0,2,0.000061
CKZ,CKZ,,40.137699,26.4268,1,1,2,0,0,9,0.234104,0.244944,0,4,0.000067
MSR,MSR,,38.747799,41.661201,3,3,6,0.666667,2,8,0.282865,0.301153,0.251489,4,0.0001
SIC,SIC,,42.0158,35.066399,0,1,1,0,0,10,0.16461,0.168314,0,9,0.000135
TEQ,TEQ,,41.138199,27.9191,1,1,2,0,0,9,0.234104,0.244944,0,4,0.000067
VQS,VQS,,18.115801,-65.422699,2,2,4,1,1,8,0.244885,0.25623,0,9,0.000096
YIF,YIF,,51.2117,-58.658298,3,3,6,0,0,10,0.16294,0.167237,3127.432464,22,0.000302
HDM,HDM,,34.869202,48.552502,1,1,2,0,0,9,0.229664,0.239836,0,4,0.000073
GFN,GFN,,-29.759399,153.029999,1,1,2,0,0,10,0.205684,0.212207,0,8,0.000128
OAG,OAG,,-33.381699,149.132996,1,1,2,0,0,9,0.258882,0.272011,0,8,0.00008
TRO,TRO,,-31.888599,152.514008,2,2,4,0,0,9,0.258924,0.272222,3147,8,0.000189
COQ,COQ,,48.1357,114.646004,2,2,4,0,0,9,0.232034,0.242126,4.172439,10,0.000112
ESC,ESC,,45.722698,-87.093697,1,1,2,0,0,8,0.265632,0.279545,0,9,0.000065
YAK,YAK,,59.5033,-139.660004,2,2,4,0,0,9,0.213063,0.220194,6.233333,19,0.000198
CPX,CPX,,18.313289,-65.304324,1,1,2,0,0,8,0.244866,0.256071,0,9,0.000067
MWA,MWA,,37.755001,-89.011101,1,1,2,0,0,8,0.242527,0.253805,0,9,0.000067
IMT,IMT,,45.818401,-88.114502,2,2,4,1,1,8,0.261223,0.274534,0,9,0.000117
AET,AET,,66.551804,-152.621994,2,3,5,0.666667,2,9,0.213395,0.221025,0.7,19,0.00026
MTJ,MTJ,,38.5098,-107.893997,1,1,2,0,0,8,0.261007,0.275426,0,9,0.00007
RIW,RIW,,43.064201,-108.459999,1,1,2,0,0,8,0.261007,0.275426,0,9,0.00007
PDT,PDT,,45.695099,-118.841003,1,1,2,0,0,9,0.252244,0.263447,0,9,0.000066
EAT,EAT,,47.398899,-120.207001,1,1,2,0,0,8,0.267961,0.280392,0,9,0.000068
UKX,UKX,,56.856701,105.730003,1,1,2,0,0,9,0.229613,0.240442,0,11,0.000071
RMT,RMT,,-22.63725,-152.8059,2,2,4,1,1,9,0.230521,0.238857,0,8,0.000163
GDZ,GDZ,,44.582093,38.012481,1,1,2,0,0,8,0.268991,0.284071,0,11,0.000063
IAR,IAR,,57.560699,40.157398,1,1,2,0,0,9,0.254178,0.269059,0,11,0.000064
OHE,OHE,,52.912778,122.43,2,2,4,1,1,9,0.227588,0.239303,0,10,0.000111
JNG,JNG,,35.292778,116.346667,9,9,18,0.805556,29,8,0.286573,0.305983,1.251251,10,0.000192
DRK,DRK,,8.71889,-83.641701,1,1,2,0,0,8,0.245,0.255989,0,9,0.000076
NYT,NYT,,19.623501,96.200996,2,2,4,1,1,9,0.269428,0.28719,0,10,0.000083
WUA,WUA,,39.7934,106.7993,4,4,8,0.666667,4,8,0.280645,0.298399,7.979471,10,0.000114
BRD,BRD,,46.3983,-94.1381,2,2,4,1,1,8,0.261223,0.274534,0,9,0.000117
LWB,LWB,,37.858299,-80.399498,2,2,4,1,1,8,0.281423,0.298709,0,9,0.000084
PGV,PGV,,35.635201,-77.3853,1,1,2,0,0,8,0.259436,0.274158,0,9,0.000065
CYF,CYF,,60.1492,-164.285996,2,2,4,1,1,10,0.189228,0.195999,0,19,0.000209
TEN,TEN,,27.883333,109.308889,5,5,10,0.9,9,8,0.285016,0.303044,0.012821,10,0.000126
NBC,NBC,,55.564701,52.092499,7,7,14,0.809524,17,8,0.287541,0.309666,3.324725,11,0.000166
IAO,IAO,,9.8591,126.014,1,1,2,0,0,9,0.226768,0.236453,0,10,0.00008
UST,UST,,29.9592,-81.339798,1,1,2,0,0,9,0.220495,0.229321,0,9,0.000067
STS,STS,,38.508999,-122.813003,4,4,8,1,6,8,0.286729,0.301091,0,9,0.000124
ASE,ASE,,39.223202,-106.869003,2,2,4,1,1,8,0.287936,0.303405,0,9,0.000089
ULV,ULV,,54.268299,48.2267,2,2,4,1,1,9,0.262793,0.280932,0,11,0.000084
TVF,TVF,,48.065701,-96.184998,1,1,2,0,0,9,0.211049,0.218394,0,9,0.000081
GUC,GUC,,38.533901,-106.932999,1,1,2,0,0,8,0.261007,0.275426,0,9,0.00007
MBL,MBL,,44.2724,-86.246902,1,1,2,0,0,8,0.239519,0.250946,0,9,0.000064
PGD,PGD,,26.9202,-81.990501,17,18,35,0,0,8,0.248755,0.263083,76.557582,9,0.000436
JHW,JHW,,42.1534,-79.258003,2,2,4,1,1,8,0.241578,0.252823,0,9,0.000114
SHD,SHD,,38.263802,-78.8964,2,1,3,1,1,8,0.274527,0.288428,0,9,0.000113
DIK,DIK,,46.797401,-102.802002,2,2,4,1,1,8,0.265229,0.280743,0,9,0.000089
SDY,SDY,,47.706902,-104.193001,1,1,2,0,0,9,0.216268,0.224484,0,9,0.000087
CDR,CDR,,42.837601,-103.095001,1,1,2,1,1,8,0.261028,0.275585,0,9,0.000121
AIA,AIA,,42.0532,-102.804001,1,1,2,1,1,8,0.261028,0.275585,0,9,0.000121
MCK,MCK,,40.206299,-100.592003,1,1,2,0,0,8,0.261007,0.275426,0,9,0.00007
GDV,GDV,,47.138699,-104.806999,1,1,2,0,0,9,0.216268,0.224484,0,9,0.000087
OLF,OLF,,48.094501,-105.574997,1,1,2,0,0,9,0.216268,0.224484,0,9,0.000087
ALS,ALS,,37.434898,-105.866997,2,2,4,1,1,8,0.26105,0.275638,0,9,0.000117
CNY,CNY,,38.755001,-109.754997,1,1,2,0,0,9,0.250438,0.263045,0,9,0.000068
VEL,VEL,,40.440899,-109.510002,1,1,2,0,0,9,0.250438,0.263045,0,9,0.000068
SOW,SOW,,34.265499,-110.005997,2,2,4,0,0,8,0.251377,0.263855,2.35333,9,0.000113
MMH,MMH,,37.6241,-118.837997,1,1,2,0,0,8,0.284784,0.298068,0,9,0.000067
FRD,FRD,,48.521999,-123.024002,1,1,2,1,1,2,0.75,0.833333,0,18,0.00031
ESD,ESD,,48.708199,-122.910004,1,1,2,1,1,2,0.75,0.833333,0,18,0.00031
EMK,EMK,,62.786098,-164.490997,3,3,6,0,0,10,0.189285,0.196343,3169,19,0.000349
UNK,UNK,,63.888401,-160.798996,5,4,9,0.4,4,9,0.23284,0.24416,6269,19,0.000412
SHX,SHX,,62.692299,-159.569,1,1,2,0,0,10,0.188865,0.194633,0,19,0.000131
NUI,NUI,,70.209999,-151.005997,2,2,4,1,1,10,0.189046,0.195167,0,19,0.000188
EEK,EEK,,60.213673,-162.043884,2,2,4,1,1,10,0.18924,0.196052,0,19,0.000221
KUK,KUK,,60.874401,-162.524002,1,0,1,0,0,10,0.189217,0.19584,0,19,0.000124
KWT,KWT,,60.790298,-161.444,1,1,2,0,0,10,0.189217,0.19584,0,19,0.000124
KWK,KWK,,59.876499,-163.169005,2,3,5,0.666667,2,10,0.18924,0.196157,0.5,19,0.000297
MLL,MLL,,61.8643,-162.026001,1,1,2,1,1,10,0.189285,0.196147,0,19,0.000204
RSH,RSH,,61.778885,-161.319458,3,3,6,0.5,3,10,0.189388,0.196756,42,19,0.000376
CIK,CIK,,66.644997,-143.740005,2,2,4,1,1,9,0.213409,0.220946,0,19,0.000197
HUS,HUS,,66.0411,-154.263001,2,1,3,0.333333,1,9,0.213409,0.221078,786.9,19,0.000253
HSL,HSL,,65.697899,-156.350998,2,4,6,0.3,3,10,0.175984,0.180981,4.766667,19,0.000389
NUL,NUL,,64.729301,-158.074005,2,3,5,0.666667,2,10,0.175945,0.180557,0.333333,19,0.000249
VEE,VEE,,67.008698,-146.365997,2,2,4,0,0,10,0.175935,0.180361,3147,19,0.000268
WBQ,WBQ,,66.362198,-147.406998,1,1,2,0,0,9,0.213351,0.220655,0,19,0.000113
CEM,CEM,,65.573799,-144.783005,1,1,2,1,1,9,0.213366,0.220814,0,19,0.000196
SHG,SHG,,66.8881,-157.162003,2,1,3,1,3,10,0.189103,0.195623,0,19,0.000286
VIS,VIS,,36.318699,-119.392998,1,1,2,0,0,8,0.284784,0.298068,0,9,0.000067
MCE,MCE,,37.284698,-120.514,1,1,2,0,0,8,0.284784,0.298068,0,9,0.000067
TWB,TWB,,-27.542801,151.916,4,4,8,0.333333,2,9,0.260144,0.274372,9564.632642,8,0.000275
AGN,AGN,,57.503601,-134.585007,1,0,1,0,0,9,0.213034,0.219982,0,19,0.000119
ELV,ELV,,58.195202,-136.347,0,1,1,0,0,9,0.213034,0.219982,0,19,0.000119
HNH,HNH,,58.0961,-135.410111,2,2,4,1,1,9,0.213048,0.220141,0,19,0.000206
MTM,MTM,,55.131001,-131.578003,1,1,2,0,0,9,0.211616,0.218013,0,19,0.000123
HYG,HYG,,55.206299,-132.828003,1,1,2,0,0,9,0.211616,0.218013,0,19,0.000123
EGX,EGX,,58.185501,-157.375,1,1,2,1,1,10,0.188842,0.194749,0,19,0.000242
KPV,KPV,,55.905998,-159.162993,0,1,1,0,0,10,0.188831,0.19459,0,19,0.000139
PIP,PIP,,57.580399,-157.572006,1,0,1,0,0,10,0.188831,0.19459,0,19,0.000139
WSN,WSN,,58.7034,-157.007996,1,1,2,1,1,10,0.188842,0.194749,0,19,0.000242
AKK,AKK,,56.938702,-154.182999,1,1,2,0,0,10,0.188752,0.194262,0,19,0.000147
KYK,KYK,,57.567101,-154.449997,1,0,1,0,0,11,0.158805,0.16217,0,19,0.000172
KLN,KLN,,57.535099,-153.977997,1,1,2,0,0,10,0.188774,0.194474,3147,19,0.000293
ABL,ABL,,67.1063,-157.856995,2,2,4,1,3,10,0.189103,0.195623,0,19,0.000286
BKC,BKC,,65.981598,-161.149002,2,2,4,1,1,10,0.189092,0.195464,0,19,0.000216
IAN,IAN,,66.975998,-160.436996,2,2,4,1,1,10,0.189092,0.195464,0,19,0.000216
OBU,OBU,,66.9123,-156.897003,1,2,3,1,3,10,0.189103,0.195623,0,19,0.000286
ORV,ORV,,66.817902,-161.018997,2,2,4,1,1,10,0.189092,0.195464,0,19,0.000216
WLK,WLK,,66.600098,-159.985992,1,1,2,0,0,10,0.18908,0.195305,0,19,0.000124
KTS,KTS,,65.331299,-166.466003,3,3,6,0.666667,2,10,0.189137,0.195755,0.5,19,0.00027
ELI,ELI,,64.6147,-162.272003,3,3,6,0.666667,2,10,0.189137,0.195755,0.5,19,0.000261
GLV,GLV,,64.550499,-163.007004,3,3,6,0.666667,2,10,0.189137,0.195755,0.5,19,0.000269
TLA,TLA,,65.240402,-166.339004,2,2,4,1,1,10,0.189126,0.195596,0,19,0.000191
WAA,WAA,,65.622593,-168.095,4,3,7,0.5,3,10,0.189149,0.195914,1.5,19,0.000352
WMO,WMO,,64.689201,-163.412994,2,2,4,1,1,10,0.189126,0.195596,0,19,0.000191
KKA,KKA,,64.939499,-161.154007,3,4,7,0.666667,4,10,0.18916,0.195967,1.5,19,0.000331
SMK,SMK,,63.490101,-162.110001,1,1,2,0,0,10,0.188876,0.194617,0,19,0.000117
SKK,SKK,,64.371101,-161.223999,3,3,6,1,3,10,0.189149,0.195808,0,19,0.000255
TNC,TNC,,65.563103,-167.921997,1,1,2,1,1,10,0.189126,0.195596,0,19,0.000189
AKB,AKB,,52.220299,-174.205994,1,1,2,0,0,2,0.666667,0.75,0,16,0.000243
AUK,AUK,,62.680042,-164.659927,1,1,2,0,0,11,0.159167,0.163139,0,19,0.000146
KPN,KPN,,59.932999,-164.031006,3,2,5,0.666667,2,10,0.18924,0.196157,0.5,19,0.000297
KFP,KFP,,54.847401,-163.410004,1,1,2,0,0,10,0.188752,0.194299,0,19,0.000151
NLG,NLG,,56.0075,-161.160004,1,1,2,0,0,10,0.188752,0.194299,0,19,0.000151
KLW,KLW,,55.579201,-133.076004,1,1,2,0,0,9,0.211616,0.218013,0,19,0.000123
KWN,KWN,,59.7551,-161.845001,3,3,6,0.333333,1,10,0.189251,0.19621,3147,19,0.00034
KOT,KOT,,63.030602,-163.533005,2,2,4,0,0,10,0.189046,0.195151,4,19,0.000237
KYU,KYU,,64.876099,-157.727005,2,2,4,0.5,3,9,0.213438,0.22129,2356.933333,19,0.000314
SCM,SCM,,61.845299,-165.570999,2,1,3,1,3,10,0.18924,0.196157,0,19,0.000287
KKH,KKH,,59.9608,-162.880997,2,2,4,1,1,10,0.189228,0.195999,0,19,0.000209
NIB,NIB,,63.0186,-154.358002,1,1,2,0,0,10,0.188808,0.194421,0,19,0.000136
AKI,AKI,,60.902901,-161.231003,0,0,0,0,0,0,0,0,0,20,0.000047
AIN,AIN,,70.638,-159.994995,2,2,4,1,1,10,0.189035,0.195114,0,19,0.000208
TKJ,TKJ,,63.329498,-142.953995,0,0,0,0,0,0,0,0,0,21,0.000047
IRC,IRC,,65.830498,-144.076008,1,1,2,1,1,9,0.213366,0.220814,0,19,0.000196
SLQ,SLQ,,61.7005,-157.166,0,1,1,0,0,10,0.188865,0.194633,0,19,0.000131
HKB,HKB,,63.866199,-148.968994,1,1,2,0,0,9,0.213351,0.220655,0,19,0.000113
MLY,MLY,,64.997597,-150.643997,1,0,1,0,0,9,0.213351,0.220655,0,19,0.000113
YSO,YSO,,54.9105,-59.78507,3,3,6,0.333333,1,9,0.194393,0.200825,4717.5,22,0.000259
YWB,YWB,,61.5886,-71.929398,2,2,4,0,0,11,0.146938,0.150035,1056.83656,22,0.000261
YGV,YGV,,50.281898,-63.611401,2,2,4,1,1,9,0.207487,0.214835,0,22,0.000157
YOP,YOP,,58.491402,-119.407997,2,2,4,1,1,8,0.24588,0.255866,0,9,0.000124
ZEL,ZEL,,52.139702,-128.063997,2,2,4,0,0,9,0.209003,0.21539,0.5,9,0.000156
YFJ,YFJ,,64.190804,-114.077002,1,1,2,0,0,9,0.205443,0.212307,0,1,0.000103
SPB,SPB,,18.3386,-64.940697,0,0,0,0,0,0,0,0,0,23,0.000047
UYU,UYU,,-20.446301,-66.848396,1,1,2,0,0,9,0.211488,0.220373,0,5,0.000089
RVE,RVE,,6.951868,-71.857179,2,2,4,1,1,8,0.249742,0.263439,0,9,0.000143
VGZ,VGZ,,0.978767,-76.6056,1,1,2,0,0,8,0.249722,0.26328,0,9,0.000082
CFB,CFB,,-22.9217,-42.074299,3,3,6,0.666667,2,9,0.217825,0.228867,1.3,5,0.00015
OPS,OPS,,-11.885,-55.586109,2,2,4,1,1,9,0.237675,0.249996,0,5,0.000115
GRP,GRP,,-11.7396,-49.132198,1,1,2,0,0,10,0.192068,0.198591,6292,5,0.000257
CMP,CMP,,-9.31997,-50.328499,1,0,1,0,0,12,0.138911,0.141605,0,5,0.000166
BVS,BVS,,-1.63653,-50.4436,1,0,1,0,0,9,0.216521,0.225517,0,5,0.000085
PIN,PIN,,-2.67302,-56.777199,1,1,2,0,0,9,0.21664,0.225962,0,5,0.00009
BRA,BRA,,-12.0789,-45.008999,2,2,4,1,1,9,0.243578,0.255867,0,5,0.000105
STZ,STZ,,-10.464722,-50.518612,0,1,1,0,0,12,0.138788,0.141373,0,5,0.000178
MQH,MQH,,-13.5491,-48.195301,1,1,2,0,0,9,0.237639,0.2498,9435,5,0.000185
AUX,AUX,,-7.22787,-48.240501,3,3,6,0.666667,2,9,0.237693,0.250065,3.533333,5,0.000169
DOU,DOU,,-22.2019,-54.926601,3,3,6,0.666667,2,8,0.264738,0.279479,17.991362,5,0.000135
ROO,ROO,,-16.586,-54.7248,1,1,2,0,0,9,0.209923,0.217819,0,5,0.000087
GPB,GPB,,-25.387501,-51.520199,1,1,2,0,0,9,0.21667,0.226311,0,5,0.000077
JCB,JCB,,-27.1714,-51.553299,3,3,6,0,0,9,0.21047,0.218973,2.833333,5,0.000181
RVD,RVD,,-17.834723,-50.956112,1,1,2,0,0,9,0.213409,0.224249,0,5,0.000078
AAX,AAX,,-19.5632,-46.9604,1,1,2,1,1,9,0.209531,0.217179,0,5,0.000154
CIZ,CIZ,,-4.13406,-63.132599,1,1,2,0,0,9,0.21664,0.225962,0,5,0.00009
BAZ,BAZ,,-0.981292,-62.919601,1,1,2,0,0,9,0.21664,0.225962,0,5,0.00009
GNM,GNM,,-14.2082,-42.746101,1,1,2,1,1,9,0.237477,0.247604,0,5,0.000132
JIJ,JIJ,,9.3325,42.9121,3,3,6,0.333333,1,8,0.256352,0.269892,3147,4,0.000203
MRE,MRE,,-1.406111,35.008057,2,1,3,1,1,10,0.187347,0.193393,0,4,0.000197
PAF,PAF,,2.2,31.55,1,1,2,0,0,9,0.238756,0.248708,0,4,0.000072
HTY,HTY,,36.362778,36.282223,8,8,16,0.678571,19,8,0.286468,0.306786,35.772521,4,0.000192
RVV,RVV,,-23.8852,-147.662003,2,2,4,1,1,9,0.230521,0.238857,0,8,0.000163
ILD,ILD,,41.728185,0.535023,1,1,2,0,0,9,0.243672,0.259588,0,2,0.00006
ULG,ULG,,48.993301,89.922501,1,1,2,0,0,9,0.231675,0.241252,0,10,0.000088
NJF,NJF,,31.989853,44.404317,7,8,15,0.892857,25,8,0.296701,0.315771,1.592105,4,0.000181
FUG,FUG,,32.882157,115.734364,9,9,18,0.805556,29,8,0.285455,0.304341,1.01636,10,0.000188
LCX,LCX,,25.6747,116.747002,1,1,2,0,0,9,0.226003,0.237577,0,10,0.000063
ACX,ACX,,25.086389,104.959444,5,5,10,0.8,8,8,0.277406,0.29488,4.183206,10,0.000129
HZH,HZH,,26.32217,109.1499,2,2,4,1,1,9,0.266464,0.281726,0,10,0.000079
HJJ,HJJ,,27.441111,109.7,2,2,4,1,1,9,0.266644,0.281964,0,10,0.000079
CKS,CKS,,-6.115278,-50.001389,4,3,7,0.5,3,9,0.223294,0.235207,1719.426283,5,0.000232
PGU,PGU,,27.379601,52.737701,5,5,10,0.9,9,9,0.22958,0.240355,0.125,4,0.000182
YES,YES,,30.7005,51.545101,1,1,2,0,0,9,0.209378,0.217843,0,4,0.000083
ULO,ULO,,50.066588,91.938273,1,1,2,0,0,9,0.231675,0.241252,0,10,0.000088
TJU,TJU,,37.988098,69.805,3,4,7,0.833333,5,9,0.265273,0.284224,0.550866,11,0.000122
RVT,RVT,,-33.797199,120.208,2,1,3,1,1,9,0.238575,0.25006,0,8,0.000143
PVU,PVU,,40.2192,-111.723,3,3,6,0.666667,2,8,0.285844,0.300239,69.535284,9,0.000108
LAM,LAM,,35.879799,-106.268997,1,1,2,0,0,9,0.236496,0.246021,0,9,0.000068
RNA,RNA,,-9.860544,161.979546,2,2,4,1,1,10,0.202444,0.210187,0,8,0.000182
CHY,CHY,,-6.711944,156.396111,2,1,3,1,1,10,0.202444,0.210187,0,8,0.000171
NNB,NNB,,-10.847994,162.454108,2,2,4,1,1,10,0.202444,0.210187,0,8,0.000182
NDU,NDU,,-17.956499,19.7194,2,2,4,1,1,2,0.75,0.833333,0,24,0.00031
AGM,AGM,,65.612296,-37.618335,0,0,0,0,0,0,0,0,0,25,0.000047
MMU,MMU,,40.7994,-74.414902,2,2,4,0,0,8,0.247815,0.259059,0.835531,9,0.000099
ECP,ECP,,30.357106,-85.795414,5,5,10,1,10,8,0.274025,0.291863,0,9,0.000136
MYQ,MYQ,,12.3072,76.649696,1,1,2,0,0,9,0.245554,0.256211,0,4,0.000069
ONQ,ONQ,,41.506401,32.0886,2,2,4,0,0,9,0.268532,0.284524,0.267411,2,0.000074
TCZ,TCZ,,24.938056,98.485833,4,4,8,1,6,9,0.251377,0.266692,0,10,0.000117
UKS,UKS,,44.688999,33.570999,2,2,4,1,1,9,0.262684,0.280641,0,11,0.000081
YUS,YUS,,32.836389,97.036389,1,1,2,0,0,9,0.221784,0.231299,0,10,0.000067
NGQ,NGQ,,32.1,80.053056,2,2,4,0,0,9,0.220928,0.230357,0.333333,10,0.0001
PUE,PUE,,8.667,-77.418,1,1,2,0,0,10,0.16461,0.168314,0,9,0.000135
UKA,UKA,,-4.29333,39.571098,1,1,2,0,0,10,0.187336,0.193234,0,4,0.000116
YZY,YZY,,55.304401,-123.132004,2,2,4,1,1,9,0.230555,0.243219,0,10,0.000079
ZHY,ZHY,,37.573125,105.154454,2,2,4,1,1,8,0.279922,0.296969,0,10,0.000083
DWC,DWC,,24.896356,55.161389,36,39,75,0.176923,138,8,0.31635,0.343927,3852.055315,11,0.000782
IZA,IZA,,-21.513056,-43.173058,2,2,4,1,1,9,0.223484,0.235773,0,5,0.000107
NME,NME,,60.471001,-164.701004,1,1,2,1,1,10,0.189228,0.195999,0,19,0.00021
OOK,OOK,,60.541401,-165.087006,2,1,3,0.666667,2,10,0.18924,0.196157,0.5,19,0.000303
OBY,OBY,,70.488229,-21.97168,1,1,2,0,0,1,1,1,0,26,0.000315
VIN,VIN,,49.242531,28.613778,1,1,2,0,0,8,0.265632,0.278688,0,2,0.000062
ZKG,ZKG,,50.195801,-61.2658,1,1,2,0,0,10,0.171937,0.1762,0,22,0.000129
YZZ,YZZ,,49.055599,-117.609001,1,1,2,0,0,8,0.264094,0.27658,0,9,0.000072
YAB,YAB,,73.005892,-85.032549,2,2,4,0,0,9,0.196627,0.202837,6292,1,0.000245
BCV,BCV,,61.4165,-149.507004,1,1,2,0,0,9,0.23454,0.24299,0,9,0.00007
HMB,HMB,,26.342778,31.742778,5,5,10,1,10,8,0.272106,0.288936,0,4,0.000138
POJ,POJ,,-18.6728,-46.491199,2,1,3,1,1,9,0.209531,0.217179,0,5,0.000154
JTC,JTC,,-22.166859,-49.050287,3,3,6,0.333333,1,9,0.213453,0.22462,1.174679,5,0.00016
OIA,OIA,,-6.7631,-51.0499,2,1,3,0.333333,1,10,0.192691,0.199978,3147,5,0.000245
RDC,RDC,,-8.03329,-49.9799,1,1,2,0,0,10,0.192303,0.199237,6292,5,0.000216
SXX,SXX,,-6.6413,-51.9523,0,1,1,0,0,11,0.161568,0.165759,0,5,0.000117
BYO,BYO,,-21.247299,-56.452499,1,1,2,0,0,9,0.213409,0.224249,0,5,0.000078
SXO,SXO,,-11.6324,-50.689602,1,1,2,0,0,11,0.161147,0.165182,3147,5,0.000308
CFC,CFC,,-26.788401,-50.9398,2,2,4,0,0,9,0.216715,0.226576,14.95921,5,0.000128
ERN,ERN,,-6.63953,-69.879799,1,1,2,0,0,10,0.178155,0.183503,0,5,0.000148
OLC,OLC,,-3.46793,-68.920412,1,1,2,0,0,10,0.178155,0.183503,0,5,0.000148
IRZ,IRZ,,-0.3786,-64.9923,1,1,2,0,0,10,0.178155,0.183503,0,5,0.000148
